Open time,Close time,Open,High,Low,Close,BNB Volume,BTC Volume,Number of trades,Taker buyBNB volume,Taker buyBTC volume
2020-06-08 03:00:00,2020-06-08 03:59:59.999,0.00179390,0.00179490,0.00178680,0.00179010,13415.19000000,24.02515123,1245,6347.90000000,11.36804961
2020-06-08 04:00:00,2020-06-08 04:59:59.999,0.00179010,0.00179010,0.00178680,0.00178900,24275.59000000,43.42490507,863,8368.75000000,14.97246098
2020-06-08 05:00:00,2020-06-08 05:59:59.999,0.00178920,0.00179320,0.00178830,0.00179160,7237.63000000,12.96017861,850,4711.66000000,8.43656729
2020-06-08 06:00:00,2020-06-08 06:59:59.999,0.00179190,0.00179280,0.00178890,0.00178990,54263.68000000,97.18276043,1201,6275.45000000,11.23937335
2020-06-08 07:00:00,2020-06-08 07:59:59.999,0.00179000,0.00179420,0.00178720,0.00179410,39639.98000000,70.94315099,1138,7131.48000000,12.77063994
2020-06-08 08:00:00,2020-06-08 08:59:59.999,0.00179410,0.00180170,0.00178950,0.00179090,63334.98000000,113.62036293,1993,13469.91000000,24.18893874
2020-06-08 09:00:00,2020-06-08 09:59:59.999,0.00179080,0.00179220,0.00178320,0.00179200,18978.85000000,33.95570296,1907,7862.40000000,14.07081348
2020-06-08 10:00:00,2020-06-08 10:59:59.999,0.00179220,0.00179220,0.00178670,0.00178680,13613.60000000,24.35377842,1224,6287.55000000,11.25000703
2020-06-08 11:00:00,2020-06-08 11:59:59.999,0.00178690,0.00178940,0.00178680,0.00178750,13776.60000000,24.62965459,1125,5596.44000000,10.00693928
2020-06-08 12:00:00,2020-06-08 12:59:59.999,0.00178800,0.00178940,0.00178590,0.00178930,15389.22000000,27.50781332,1220,8782.42000000,15.69997344
2020-06-08 13:00:00,2020-06-08 13:59:59.999,0.00178930,0.00179270,0.00178830,0.00179170,22288.70000000,39.89716095,1361,8227.58000000,14.73037725
2020-06-08 14:00:00,2020-06-08 14:59:59.999,0.00179220,0.00179290,0.00178820,0.00179030,20262.78000000,36.27827644,1493,10628.56000000,19.03009827
2020-06-08 15:00:00,2020-06-08 15:59:59.999,0.00179110,0.00179290,0.00179020,0.00179060,38163.21000000,68.35035781,1342,14469.75000000,25.91948964
2020-06-08 16:00:00,2020-06-08 16:59:59.999,0.00179150,0.00179290,0.00178720,0.00178790,25645.84000000,45.92881484,1657,9255.06000000,16.57667611
2020-06-08 17:00:00,2020-06-08 17:59:59.999,0.00178780,0.00178920,0.00178310,0.00178630,34282.84000000,61.21337888,1802,12642.02000000,22.57469361
2020-06-08 18:00:00,2020-06-08 18:59:59.999,0.00178600,0.00178860,0.00178420,0.00178650,45690.72000000,81.60793007,1161,5254.88000000,9.38786862
2020-06-08 19:00:00,2020-06-08 19:59:59.999,0.00178660,0.00178800,0.00178270,0.00178650,33305.12000000,59.43898103,1466,8472.90000000,15.12352831
2020-06-08 20:00:00,2020-06-08 20:59:59.999,0.00178650,0.00178970,0.00178350,0.00178530,29734.24000000,53.13629551,1589,12787.53000000,22.84996726
2020-06-08 21:00:00,2020-06-08 21:59:59.999,0.00178530,0.00178690,0.00178090,0.00178140,27225.32000000,48.58482651,1574,8944.43000000,15.96284047
2020-06-08 22:00:00,2020-06-08 22:59:59.999,0.00178130,0.00178500,0.00177880,0.00178500,27324.97000000,48.69247378,1586,18049.79000000,32.16565615
2020-06-08 23:00:00,2020-06-08 23:59:59.999,0.00178500,0.00178620,0.00177830,0.00178380,21910.32000000,39.05028836,1670,10794.58000000,19.24010660
2020-06-09 00:00:00,2020-06-09 00:59:59.999,0.00178330,0.00178870,0.00177360,0.00177880,61440.12000000,109.29139133,4261,33218.11000000,59.09271499
2020-06-09 01:00:00,2020-06-09 01:59:59.999,0.00177870,0.00178260,0.00177670,0.00178170,24285.93000000,43.24601741,1187,9740.14000000,17.34583658
2020-06-09 02:00:00,2020-06-09 02:59:59.999,0.00178240,0.00178560,0.00178190,0.00178350,25006.55000000,44.59641821,1176,6682.03000000,11.91894936
2020-06-09 03:00:00,2020-06-09 03:59:59.999,0.00178390,0.00178680,0.00178210,0.00178320,29483.77000000,52.60666935,1263,7869.18000000,14.04269934
2020-06-09 04:00:00,2020-06-09 04:59:59.999,0.00178330,0.00178550,0.00178130,0.00178330,9333.87000000,16.64376688,1118,4292.36000000,7.65388200
2020-06-09 05:00:00,2020-06-09 05:59:59.999,0.00178340,0.00178590,0.00178250,0.00178340,9036.21000000,16.11745565,1135,3884.40000000,6.92854121
2020-06-09 06:00:00,2020-06-09 06:59:59.999,0.00178340,0.00178670,0.00178280,0.00178580,54417.53000000,97.16948601,953,4834.19000000,8.63222573
2020-06-09 07:00:00,2020-06-09 07:59:59.999,0.00178650,0.00178810,0.00178450,0.00178800,18924.94000000,33.80495261,989,4566.93000000,8.16007246
2020-06-09 08:00:00,2020-06-09 08:59:59.999,0.00178800,0.00178850,0.00178550,0.00178580,20025.59000000,35.79809955,1220,5794.87000000,10.35823251
2020-06-09 09:00:00,2020-06-09 09:59:59.999,0.00178580,0.00179050,0.00178480,0.00178670,14119.63000000,25.25245259,1370,8611.03000000,15.40426727
2020-06-09 10:00:00,2020-06-09 10:59:59.999,0.00178640,0.00178850,0.00178280,0.00178410,11423.97000000,20.40171562,1634,3647.22000000,6.51375812
2020-06-09 11:00:00,2020-06-09 11:59:59.999,0.00178410,0.00178700,0.00178200,0.00178200,13223.81000000,23.59206924,1536,6085.54000000,10.85845100
2020-06-09 12:00:00,2020-06-09 12:59:59.999,0.00178210,0.00178490,0.00178140,0.00178370,10503.03000000,18.72499748,1274,5263.79000000,9.38510834
2020-06-09 13:00:00,2020-06-09 13:59:59.999,0.00178370,0.00178740,0.00178220,0.00178260,11140.57000000,19.88361796,1543,6619.64000000,11.81569188
2020-06-09 14:00:00,2020-06-09 14:59:59.999,0.00178390,0.00178690,0.00178230,0.00178350,19265.93000000,34.36475195,1260,5543.33000000,9.89294159
2020-06-09 15:00:00,2020-06-09 15:59:59.999,0.00178340,0.00178540,0.00178190,0.00178300,32923.46000000,58.70717352,1048,4412.15000000,7.86923966
2020-06-09 16:00:00,2020-06-09 16:59:59.999,0.00178310,0.00178540,0.00178170,0.00178290,49233.95000000,87.77333205,1221,6687.24000000,11.92401636
2020-06-09 17:00:00,2020-06-09 17:59:59.999,0.00178300,0.00178500,0.00178150,0.00178350,40930.68000000,72.96256264,969,5529.74000000,9.86075224
2020-06-09 18:00:00,2020-06-09 18:59:59.999,0.00178360,0.00178500,0.00178330,0.00178390,40164.33000000,71.65489353,1062,6475.09000000,11.55229385
2020-06-09 19:00:00,2020-06-09 19:59:59.999,0.00178390,0.00178480,0.00177810,0.00178080,12714.45000000,22.64334316,1506,6323.91000000,11.26274393
2020-06-09 20:00:00,2020-06-09 20:59:59.999,0.00178080,0.00178250,0.00177760,0.00177930,36936.66000000,65.73165224,1159,6941.71000000,12.35571377
2020-06-09 21:00:00,2020-06-09 21:59:59.999,0.00177930,0.00177990,0.00177000,0.00177000,44736.72000000,79.41375777,2377,6884.72000000,12.22461347
2020-06-09 22:00:00,2020-06-09 22:59:59.999,0.00177030,0.00178010,0.00177000,0.00177540,38959.02000000,69.13979316,1736,12540.27000000,22.27755622
2020-06-09 23:00:00,2020-06-09 23:59:59.999,0.00177540,0.00177900,0.00177360,0.00177850,10685.25000000,18.97831163,1080,5777.37000000,10.26335973
2020-06-10 00:00:00,2020-06-10 00:59:59.999,0.00177810,0.00178370,0.00177430,0.00178090,40236.62000000,71.59624869,1821,20920.84000000,37.22979258
2020-06-10 01:00:00,2020-06-10 01:59:59.999,0.00178100,0.00178290,0.00177800,0.00178120,48348.00000000,86.06709549,1215,16568.57000000,29.49655741
2020-06-10 02:00:00,2020-06-10 02:59:59.999,0.00178130,0.00178180,0.00177900,0.00178100,18893.13000000,33.64299617,1095,7596.43000000,13.52799627
2020-06-10 03:00:00,2020-06-10 03:59:59.999,0.00178110,0.00178470,0.00178060,0.00178340,28629.64000000,51.05998111,1011,6897.67000000,12.29747146
2020-06-10 04:00:00,2020-06-10 04:59:59.999,0.00178360,0.00178410,0.00177920,0.00178020,36959.41000000,65.83311756,1132,3792.23000000,6.75715721
2020-06-10 05:00:00,2020-06-10 05:59:59.999,0.00178030,0.00178340,0.00177660,0.00178030,26232.41000000,46.69593100,1589,9126.57000000,16.24974139
2020-06-10 06:00:00,2020-06-10 06:59:59.999,0.00178050,0.00178140,0.00177310,0.00177390,18429.47000000,32.74498128,1492,8401.24000000,14.92436056
2020-06-10 07:00:00,2020-06-10 07:59:59.999,0.00177360,0.00178020,0.00177040,0.00177650,18029.44000000,31.99104554,1992,9595.64000000,17.02850980
2020-06-10 08:00:00,2020-06-10 08:59:59.999,0.00177650,0.00177860,0.00177500,0.00177730,14411.48000000,25.60207411,1076,4892.66000000,8.69447854
2020-06-10 09:00:00,2020-06-10 09:59:59.999,0.00177720,0.00177880,0.00177610,0.00177790,9058.88000000,16.10236288,1194,4471.03000000,7.94814485
2020-06-10 10:00:00,2020-06-10 10:59:59.999,0.00177790,0.00177870,0.00177620,0.00177710,6528.66000000,11.60369072,1078,3741.97000000,6.65163758
2020-06-10 11:00:00,2020-06-10 11:59:59.999,0.00177710,0.00177760,0.00177550,0.00177590,9674.47000000,17.18781070,1161,6784.88000000,12.05495635
2020-06-10 12:00:00,2020-06-10 12:59:59.999,0.00177590,0.00177700,0.00177210,0.00177560,15305.58000000,27.16992775,1320,9319.29000000,16.54590586
2020-06-10 13:00:00,2020-06-10 13:59:59.999,0.00177560,0.00177700,0.00177450,0.00177590,14833.57000000,26.34043924,1142,5170.66000000,9.18156822
2020-06-10 14:00:00,2020-06-10 14:59:59.999,0.00177640,0.00177700,0.00177300,0.00177370,17647.47000000,31.31618689,1323,3824.44000000,6.78936727
2020-06-10 15:00:00,2020-06-10 15:59:59.999,0.00177370,0.00177530,0.00177120,0.00177230,39660.38000000,70.32802559,2150,7167.47000000,12.71135119
2020-06-10 16:00:00,2020-06-10 16:59:59.999,0.00177220,0.00177370,0.00176650,0.00176960,54148.83000000,95.83962796,2532,12614.50000000,22.32343130
2020-06-10 17:00:00,2020-06-10 17:59:59.999,0.00176970,0.00177160,0.00176790,0.00176950,27914.95000000,49.39316416,1500,5041.68000000,8.92020051
2020-06-10 18:00:00,2020-06-10 18:59:59.999,0.00176960,0.00177640,0.00175090,0.00177310,102510.37000000,180.66377865,8126,42178.41000000,74.36621778
2020-06-10 19:00:00,2020-06-10 19:59:59.999,0.00177300,0.00177750,0.00175950,0.00176510,41246.70000000,72.93730519,3252,17136.10000000,30.30690087
2020-06-10 20:00:00,2020-06-10 20:59:59.999,0.00176520,0.00176880,0.00176080,0.00176410,12802.87000000,22.58617299,1380,5983.92000000,10.55745329
2020-06-10 21:00:00,2020-06-10 21:59:59.999,0.00176410,0.00176730,0.00176310,0.00176460,14998.54000000,26.47023991,1453,9229.79000000,16.29020735
2020-06-10 22:00:00,2020-06-10 22:59:59.999,0.00176470,0.00176640,0.00175600,0.00176200,18939.31000000,33.37345825,2190,11122.85000000,19.60746377
2020-06-10 23:00:00,2020-06-10 23:59:59.999,0.00176200,0.00176410,0.00175820,0.00176000,14886.00000000,26.21603032,1360,8701.36000000,15.32394173
2020-06-11 00:00:00,2020-06-11 00:59:59.999,0.00176000,0.00176900,0.00175880,0.00176600,60667.75000000,107.07269509,2246,32450.33000000,57.26583588
2020-06-11 01:00:00,2020-06-11 01:59:59.999,0.00176530,0.00176710,0.00175760,0.00175940,33141.99000000,58.43895965,1935,17772.32000000,31.34081874
2020-06-11 02:00:00,2020-06-11 02:59:59.999,0.00175940,0.00176310,0.00175610,0.00175980,16984.98000000,29.89193891,1712,10352.86000000,18.22300080
2020-06-11 03:00:00,2020-06-11 03:59:59.999,0.00176060,0.00176600,0.00175860,0.00176330,17170.22000000,30.26237611,2339,11185.50000000,19.71534052
2020-06-11 04:00:00,2020-06-11 04:59:59.999,0.00176340,0.00176660,0.00176210,0.00176340,17046.39000000,30.07820214,1820,7614.11000000,13.43640621
2020-06-11 05:00:00,2020-06-11 05:59:59.999,0.00176330,0.00176660,0.00176210,0.00176220,29215.63000000,51.53094892,1487,6203.66000000,10.94568878
2020-06-11 06:00:00,2020-06-11 06:59:59.999,0.00176210,0.00176900,0.00176020,0.00176560,18447.87000000,32.55540600,1792,11489.32000000,20.27565970
2020-06-11 07:00:00,2020-06-11 07:59:59.999,0.00176590,0.00176930,0.00176430,0.00176890,49849.23000000,88.12384122,1587,6353.44000000,11.22524187
2020-06-11 08:00:00,2020-06-11 08:59:59.999,0.00176890,0.00177070,0.00176740,0.00177010,39773.38000000,70.36073996,1745,6118.66000000,10.82678577
2020-06-11 09:00:00,2020-06-11 09:59:59.999,0.00177020,0.00177440,0.00176820,0.00177220,9718.55000000,17.21058866,1582,5361.62000000,9.49614024
2020-06-11 10:00:00,2020-06-11 10:59:59.999,0.00177210,0.00177480,0.00177060,0.00177220,11187.78000000,19.82760286,1678,4629.00000000,8.20442408
2020-06-11 11:00:00,2020-06-11 11:59:59.999,0.00177210,0.00177340,0.00176890,0.00176960,12872.60000000,22.80505078,1797,6238.94000000,11.05475425
2020-06-11 12:00:00,2020-06-11 12:59:59.999,0.00176960,0.00177760,0.00176950,0.00177670,18979.11000000,33.63668877,2382,10382.55000000,18.40565446
2020-06-11 13:00:00,2020-06-11 13:59:59.999,0.00177680,0.00177750,0.00176910,0.00177610,26877.62000000,47.66579345,3755,13502.33000000,23.94984802
2020-06-11 14:00:00,2020-06-11 14:59:59.999,0.00177610,0.00177760,0.00176780,0.00177500,37787.50000000,67.00368033,3462,21316.00000000,37.81240917
2020-06-11 15:00:00,2020-06-11 15:59:59.999,0.00177550,0.00178090,0.00177400,0.00177580,34966.71000000,62.15848790,3227,20165.79000000,35.84691441
2020-06-11 16:00:00,2020-06-11 16:59:59.999,0.00177590,0.00177930,0.00173400,0.00175250,121722.26000000,213.28778016,9560,37417.48000000,65.51803084
2020-06-11 17:00:00,2020-06-11 17:59:59.999,0.00175260,0.00177020,0.00174100,0.00176830,53141.70000000,93.59185466,5582,30580.17000000,53.87168817
2020-06-11 18:00:00,2020-06-11 18:59:59.999,0.00176810,0.00177200,0.00175730,0.00176320,21977.98000000,38.80165146,2653,11795.73000000,20.84092449
2020-06-11 19:00:00,2020-06-11 19:59:59.999,0.00176280,0.00176600,0.00175850,0.00176350,12813.36000000,22.58593422,1326,4609.06000000,8.12518840
2020-06-11 20:00:00,2020-06-11 20:59:59.999,0.00176340,0.00176400,0.00175790,0.00176230,14900.59000000,26.22996974,1684,8278.64000000,14.56925109
2020-06-11 21:00:00,2020-06-11 21:59:59.999,0.00176230,0.00176930,0.00176150,0.00176740,12584.86000000,22.21803147,1476,7674.26000000,13.55212524
2020-06-11 22:00:00,2020-06-11 22:59:59.999,0.00176730,0.00176790,0.00175670,0.00175720,10962.57000000,19.32212397,1400,3984.18000000,7.02334481
2020-06-11 23:00:00,2020-06-11 23:59:59.999,0.00175750,0.00175870,0.00174830,0.00175070,20757.53000000,36.39759376,2852,7305.43000000,12.81025508
2020-06-12 00:00:00,2020-06-12 00:59:59.999,0.00174860,0.00175850,0.00174050,0.00175720,24537.33000000,42.96850061,3054,11744.43000000,20.57665621
2020-06-12 01:00:00,2020-06-12 01:59:59.999,0.00175710,0.00176530,0.00175540,0.00176500,31235.54000000,55.02410705,1829,18710.87000000,32.96873650
2020-06-12 02:00:00,2020-06-12 02:59:59.999,0.00176510,0.00176520,0.00175920,0.00176050,69421.71000000,122.32227623,1780,17635.72000000,31.08071106
2020-06-12 03:00:00,2020-06-12 03:59:59.999,0.00176060,0.00176460,0.00175740,0.00176390,22076.84000000,38.89926206,1236,11153.12000000,19.65365333
2020-06-12 04:00:00,2020-06-12 04:59:59.999,0.00176310,0.00176440,0.00176110,0.00176430,30676.02000000,54.07471467,837,3991.50000000,7.03798607
2020-06-12 05:00:00,2020-06-12 05:59:59.999,0.00176430,0.00176800,0.00176150,0.00176550,31698.40000000,55.95193451,1237,6577.05000000,11.60853461
2020-06-12 06:00:00,2020-06-12 06:59:59.999,0.00176540,0.00176900,0.00176350,0.00176890,11644.56000000,20.56782868,1255,5055.26000000,8.93081559
2020-06-12 07:00:00,2020-06-12 07:59:59.999,0.00176890,0.00177000,0.00175830,0.00176080,34532.55000000,60.86058651,2242,9374.54000000,16.53249354
2020-06-12 08:00:00,2020-06-12 08:59:59.999,0.00176100,0.00176730,0.00175640,0.00175820,27660.81000000,48.73678072,1734,6675.86000000,11.76721681
2020-06-12 09:00:00,2020-06-12 09:59:59.999,0.00175820,0.00175860,0.00175450,0.00175760,22456.20000000,39.44767996,1714,7222.55000000,12.68792831
2020-06-12 10:00:00,2020-06-12 10:59:59.999,0.00175750,0.00176680,0.00175720,0.00176490,27207.69000000,47.97704279,2079,18461.61000000,32.54617059
2020-06-12 11:00:00,2020-06-12 11:59:59.999,0.00176560,0.00176610,0.00175820,0.00176060,25289.41000000,44.55755715,1623,14989.36000000,26.41506626
2020-06-12 12:00:00,2020-06-12 12:59:59.999,0.00176070,0.00176520,0.00175950,0.00176370,18490.04000000,32.57722044,1989,10588.39000000,18.65794363
2020-06-12 13:00:00,2020-06-12 13:59:59.999,0.00176430,0.00176430,0.00175540,0.00175750,20570.25000000,36.21781985,1864,11396.94000000,20.07107416
2020-06-12 14:00:00,2020-06-12 14:59:59.999,0.00175750,0.00176380,0.00175650,0.00175900,33843.76000000,59.59109191,2002,22941.21000000,40.40425669
2020-06-12 15:00:00,2020-06-12 15:59:59.999,0.00175960,0.00176130,0.00175540,0.00175610,34109.26000000,59.96857139,1883,22299.65000000,39.21203985
2020-06-12 16:00:00,2020-06-12 16:59:59.999,0.00175620,0.00175910,0.00175380,0.00175470,88710.15000000,155.80821476,1615,73163.73000000,128.49969039
2020-06-12 17:00:00,2020-06-12 17:59:59.999,0.00175520,0.00175830,0.00175210,0.00175740,62805.78000000,110.19933597,1588,52188.07000000,91.56855495
2020-06-12 18:00:00,2020-06-12 18:59:59.999,0.00175710,0.00176050,0.00175100,0.00175760,23617.60000000,41.46846587,1565,13843.38000000,24.31081926
2020-06-12 19:00:00,2020-06-12 19:59:59.999,0.00175760,0.00176020,0.00175540,0.00175730,15086.41000000,26.51379730,1351,6784.80000000,11.92686860
2020-06-12 20:00:00,2020-06-12 20:59:59.999,0.00175720,0.00175970,0.00175500,0.00175540,13009.22000000,22.86632673,1262,6512.98000000,11.45007662
2020-06-12 21:00:00,2020-06-12 21:59:59.999,0.00175570,0.00175780,0.00175330,0.00175500,18635.40000000,32.69614979,1192,12574.21000000,22.05952753
2020-06-12 22:00:00,2020-06-12 22:59:59.999,0.00175500,0.00175640,0.00175270,0.00175400,52109.29000000,91.41239690,1239,40305.97000000,70.70237004
2020-06-12 23:00:00,2020-06-12 23:59:59.999,0.00175410,0.00175830,0.00175250,0.00175720,35474.19000000,62.25567676,1302,28017.02000000,49.16409487
2020-06-13 00:00:00,2020-06-13 00:59:59.999,0.00175740,0.00176500,0.00175740,0.00175850,43428.18000000,76.47476851,1989,17950.19000000,31.61025981
2020-06-13 01:00:00,2020-06-13 01:59:59.999,0.00175850,0.00176270,0.00175840,0.00176180,22337.82000000,39.31868374,1217,7177.52000000,12.63622347
2020-06-13 02:00:00,2020-06-13 02:59:59.999,0.00176180,0.00176270,0.00175710,0.00175730,53158.98000000,93.49550590,1489,6614.85000000,11.64002801
2020-06-13 03:00:00,2020-06-13 03:59:59.999,0.00175710,0.00176150,0.00175570,0.00176150,26084.92000000,45.87048890,1481,7254.91000000,12.76547097
2020-06-13 04:00:00,2020-06-13 04:59:59.999,0.00176140,0.00176150,0.00175740,0.00175880,16128.39000000,28.38066690,1529,4432.15000000,7.80033485
2020-06-13 05:00:00,2020-06-13 05:59:59.999,0.00175870,0.00175990,0.00175710,0.00175810,26946.36000000,47.38555465,1383,5760.74000000,10.13140582
2020-06-13 06:00:00,2020-06-13 06:59:59.999,0.00175780,0.00176180,0.00175710,0.00175960,30798.22000000,54.15565833,1222,9671.39000000,17.01211083
2020-06-13 07:00:00,2020-06-13 07:59:59.999,0.00175960,0.00176100,0.00175550,0.00175760,50683.29000000,89.14983100,1523,4599.43000000,8.08910986
2020-06-13 08:00:00,2020-06-13 08:59:59.999,0.00175760,0.00175940,0.00175650,0.00175770,9838.17000000,17.29586349,1407,3466.01000000,6.09366497
2020-06-13 09:00:00,2020-06-13 09:59:59.999,0.00175770,0.00175770,0.00175270,0.00175480,10886.38000000,19.11059008,1540,2991.04000000,5.25131379
2020-06-13 10:00:00,2020-06-13 10:59:59.999,0.00175510,0.00176050,0.00175460,0.00175760,12976.04000000,22.79759040,1601,5183.86000000,9.10756889
2020-06-13 11:00:00,2020-06-13 11:59:59.999,0.00175760,0.00175940,0.00175640,0.00175730,11300.23000000,19.86409739,1635,4113.60000000,7.23120531
2020-06-13 12:00:00,2020-06-13 12:59:59.999,0.00175760,0.00175820,0.00175510,0.00175750,10768.28000000,18.91519118,1483,3599.47000000,6.32276477
2020-06-13 13:00:00,2020-06-13 13:59:59.999,0.00175770,0.00175930,0.00175650,0.00175810,31543.08000000,55.45347351,1415,25640.17000000,45.07642076
2020-06-13 14:00:00,2020-06-13 14:59:59.999,0.00175810,0.00176180,0.00175710,0.00176000,27916.13000000,49.13292209,1394,21628.29000000,38.06438862
2020-06-13 15:00:00,2020-06-13 15:59:59.999,0.00176010,0.00176180,0.00175680,0.00176090,63290.87000000,111.41883505,1639,49341.86000000,86.87397370
2020-06-13 16:00:00,2020-06-13 16:59:59.999,0.00176090,0.00176550,0.00175820,0.00176540,64327.65000000,113.42766003,1952,55323.00000000,97.55648160
2020-06-13 17:00:00,2020-06-13 17:59:59.999,0.00176550,0.00178050,0.00176540,0.00177910,81967.03000000,145.32409704,3117,65834.08000000,116.71408681
2020-06-13 18:00:00,2020-06-13 18:59:59.999,0.00177970,0.00178030,0.00177170,0.00177400,39100.74000000,69.41314526,1427,21968.65000000,39.00667801
2020-06-13 19:00:00,2020-06-13 19:59:59.999,0.00177400,0.00177660,0.00176840,0.00177020,22834.21000000,40.48225331,1521,11293.32000000,20.02511114
2020-06-13 20:00:00,2020-06-13 20:59:59.999,0.00177020,0.00177400,0.00176980,0.00177160,21524.21000000,38.14650510,1414,9890.46000000,17.52896586
2020-06-13 21:00:00,2020-06-13 21:59:59.999,0.00177130,0.00177690,0.00177060,0.00177550,11478.53000000,20.35770126,1393,4561.79000000,8.09218102
2020-06-13 22:00:00,2020-06-13 22:59:59.999,0.00177630,0.00177930,0.00177500,0.00177900,64047.15000000,113.90239044,1560,54187.74000000,96.39057892
2020-06-13 23:00:00,2020-06-13 23:59:59.999,0.00177900,0.00177930,0.00177450,0.00177470,110932.82000000,197.07493404,1344,91363.92000000,162.32332352
2020-06-14 00:00:00,2020-06-14 00:59:59.999,0.00177480,0.00177770,0.00177350,0.00177750,31234.55000000,55.44642145,1242,9294.11000000,16.49980466
2020-06-14 01:00:00,2020-06-14 01:59:59.999,0.00177770,0.00177980,0.00177660,0.00177720,37418.63000000,66.54106966,1249,10214.98000000,18.16891140
2020-06-14 02:00:00,2020-06-14 02:59:59.999,0.00177710,0.00177980,0.00177680,0.00177860,27396.07000000,48.72369160,1154,6839.11000000,12.16422593
2020-06-14 03:00:00,2020-06-14 03:59:59.999,0.00177870,0.00177980,0.00177610,0.00177870,19499.44000000,34.68186992,1144,7606.16000000,13.52898726
2020-06-14 04:00:00,2020-06-14 04:59:59.999,0.00177870,0.00177890,0.00177580,0.00177710,50452.93000000,89.69101749,1136,4608.52000000,8.19172591
2020-06-14 05:00:00,2020-06-14 05:59:59.999,0.00177750,0.00177930,0.00177470,0.00177670,59940.85000000,106.52430198,1165,3730.52000000,6.62986945
2020-06-14 06:00:00,2020-06-14 06:59:59.999,0.00177670,0.00177700,0.00177250,0.00177310,56042.81000000,99.50737584,1442,6432.25000000,11.42041035
2020-06-14 07:00:00,2020-06-14 07:59:59.999,0.00177320,0.00177550,0.00177110,0.00177250,10436.18000000,18.50439686,1111,5203.57000000,9.22895517
2020-06-14 08:00:00,2020-06-14 08:59:59.999,0.00177330,0.00177550,0.00177110,0.00177470,4569.47000000,8.10520630,774,2630.69000000,4.66643454
2020-06-14 09:00:00,2020-06-14 09:59:59.999,0.00177450,0.00177650,0.00177090,0.00177140,12424.28000000,22.03484528,1182,6675.46000000,11.83896021
2020-06-14 10:00:00,2020-06-14 10:59:59.999,0.00177180,0.00177370,0.00177080,0.00177200,10485.76000000,18.58302124,1172,4228.07000000,7.49458763
2020-06-14 11:00:00,2020-06-14 11:59:59.999,0.00177220,0.00177550,0.00177190,0.00177520,8356.32000000,14.82538632,996,4349.47000000,7.71729498
2020-06-14 12:00:00,2020-06-14 12:59:59.999,0.00177520,0.00177980,0.00177380,0.00177880,24207.43000000,43.04660382,1293,16180.03000000,28.77862549
2020-06-14 13:00:00,2020-06-14 13:59:59.999,0.00177930,0.00178060,0.00176700,0.00177050,41340.13000000,73.24257384,2326,27114.58000000,48.04394996
2020-06-14 14:00:00,2020-06-14 14:59:59.999,0.00177040,0.00177490,0.00176930,0.00177160,36767.36000000,65.10578173,2116,27409.75000000,48.53657508
2020-06-14 15:00:00,2020-06-14 15:59:59.999,0.00177230,0.00177420,0.00176930,0.00177090,42198.93000000,74.77383960,1509,32759.33000000,58.04966459
2020-06-14 16:00:00,2020-06-14 16:59:59.999,0.00177090,0.00177270,0.00176810,0.00176910,60582.29000000,107.26973275,1830,48855.69000000,86.51155267
2020-06-14 17:00:00,2020-06-14 17:59:59.999,0.00176900,0.00177050,0.00176740,0.00176930,51887.89000000,91.80981072,1384,43861.99000000,77.61033549
2020-06-14 18:00:00,2020-06-14 18:59:59.999,0.00176930,0.00177080,0.00176720,0.00176830,12949.82000000,22.91156014,1008,4453.55000000,7.88079507
2020-06-14 19:00:00,2020-06-14 19:59:59.999,0.00176820,0.00177280,0.00176820,0.00176960,15902.69000000,28.16172613,1019,7141.42000000,12.64663296
2020-06-14 20:00:00,2020-06-14 20:59:59.999,0.00176950,0.00177200,0.00176880,0.00176900,13234.99000000,23.43580714,978,4211.92000000,7.45943633
2020-06-14 21:00:00,2020-06-14 21:59:59.999,0.00176900,0.00177370,0.00176880,0.00177190,13812.89000000,24.45818014,1195,6463.75000000,11.44871198
2020-06-14 22:00:00,2020-06-14 22:59:59.999,0.00177180,0.00177310,0.00176640,0.00177050,16616.88000000,29.42191480,2008,7744.33000000,13.71586724
2020-06-14 23:00:00,2020-06-14 23:59:59.999,0.00177050,0.00177330,0.00176990,0.00177310,7846.86000000,13.91029774,903,6418.66000000,11.37908761
2020-06-15 00:00:00,2020-06-15 00:59:59.999,0.00177330,0.00177400,0.00177090,0.00177390,27974.48000000,49.57989261,1178,7540.13000000,13.36547920
2020-06-15 01:00:00,2020-06-15 01:59:59.999,0.00177400,0.00177490,0.00176660,0.00176820,38600.40000000,68.42457280,1837,12204.16000000,21.63431458
2020-06-15 02:00:00,2020-06-15 02:59:59.999,0.00176880,0.00177490,0.00176820,0.00177040,33984.72000000,60.18238587,1893,13253.79000000,23.47513755
2020-06-15 03:00:00,2020-06-15 03:59:59.999,0.00177030,0.00177100,0.00175310,0.00176330,42209.88000000,74.40849156,4064,20874.77000000,36.80893254
2020-06-15 04:00:00,2020-06-15 04:59:59.999,0.00176360,0.00176650,0.00176100,0.00176550,11484.95000000,20.26341285,1483,6033.33000000,10.64694691
2020-06-15 05:00:00,2020-06-15 05:59:59.999,0.00176550,0.00176890,0.00173000,0.00174850,65309.04000000,114.06032088,5424,23122.54000000,40.42009536
2020-06-15 06:00:00,2020-06-15 06:59:59.999,0.00174650,0.00175440,0.00173590,0.00174480,56206.34000000,97.95915264,4117,22809.73000000,39.81174952
